graph_id,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,theta_over_hoff,alpha_over_hoff,theta_minus_alpha,c_log,group
fd67022175063a96,55,4,15,-2.203616,19.536812078632845,17.25893883386491,1.1505959222576607,0.883406093297114,0.7677813524349402,2.25893883386491,0.786925,SG_55_2_C55
f3835377712524ce,55,14,9,-4.172991,12.629429299777895,10.96082197100335,1.2178691078892612,0.8678794354703036,0.7126212741978988,1.9608219710033499,0.868079,SG_55_1_C11:C5
52a230b7e372fc9d,56,7,14,-3.372581,18.208056027713834,15.634636989630323,1.1167597849735944,0.8586659095201267,0.7688904284285537,1.634636989630323,0.899322,SG_56_3_C7:Q8
cbe7c12d7a3b4d46,56,4,14,-2.0,18.666666666666668,16.402020686015014,1.1715729061439295,0.8786796796079471,0.75,2.402020686015014,0.721348,SG_56_1_C7:C8
e8cf0111d46628bb,56,7,13,-4.405813,21.631559977355405,15.547555466316778,1.1959658051012907,0.7187440703579606,0.6009737630392263,2.547555466316778,0.835085,SG_56_11_(C2xC2xC2):C7
b3ea866a80747ce1,56,7,12,-4.405813,21.631559977355405,15.637421584786917,1.3031184653989099,0.7228984687723243,0.554745012036209,3.6374215847869174,0.770848,SG_56_12_C2xC2xD14
95febca9f287e6a4,56,14,10,-6.207751,17.20300571795446,13.446401083371066,1.3446401083371067,0.7816309140290121,0.5812937671446091,3.4464010833710663,0.947308,SG_56_8_C28xC2
0d82ab8d5a378520,56,10,10,-4.603875,17.654013061601802,13.399617927851684,1.3399617927851684,0.7590125758429623,0.5664434463204521,3.3996179278516845,0.775526,SG_56_6_C2x(C7:C4)
9c540da3a40cc1bc,56,14,9,-6.207751,17.20300571795446,12.933080433782807,1.4370089370869785,0.7517919046137843,0.5231643904301482,3.9330804337828074,0.852577,SG_56_10_C7xQ8
1814d18bb343bf25,57,6,12,-2.285142,15.721286853019537,15.721327896016938,1.3101106580014115,1.000002610663986,0.7632962945202669,3.7213278960169376,0.704982,SG_57_1_C19:C3
823fbf4b30603f19,58,13,10,-5.529859,17.30891864854449,13.715959840193257,1.3715959840193257,0.792421532430429,0.577736842089838,3.715959840193257,0.873849,SG_58_1_D58
f48a87854d3e14d7,58,16,8,-7.616987,18.706249277268093,13.204625428119533,1.6505781785149416,0.7058938022474578,0.42766456714129386,5.204625428119533,0.79597,SG_58_2_C58
b18b41e2a0f86def,59,16,8,-6.678673,17.374989577212034,13.396274712193659,1.6745343390242073,0.7710090790364207,0.46043193087679934,5.396274712193659,0.782479,SG_59_1_C59
02a7d4df53c80b09,60,5,15,-2.91259,22.08573930912634,18.710430386105948,1.2473620257403966,0.8471724728895249,0.6791712874108612,3.7104303861059478,0.776669,SG_60_9_C5xA4
8d87be1fac142f93,60,8,12,-4.236068,20.771711958449398,15.828713602417956,1.319059466868163,0.7620322116001249,0.5777087619934335,3.828713602417956,0.769437,SG_60_1_C5x(C3:C4)
374f102ff391c28e,60,11,12,-3.888353,15.670046243530093,14.010591231962529,1.1675492693302107,0.8941001841489316,0.7657922518865957,2.010591231962529,0.917471,SG_60_6_C3x(C5:C4)
cb42fd89dbc9f979,60,8,12,-4.236068,20.771711958449398,15.471680466991248,1.289306705582604,0.7448437807119584,0.5777087619934335,3.4716804669912484,0.769437,SG_60_3_C15:C4
7a54d57075292176,60,8,12,-4.236068,20.771711958449398,16.561719131122064,1.3801432609268387,0.7973208546436242,0.5777087619934335,4.561719131122064,0.769437,SG_60_13_C30xC2
e151ce9bc97ad3bc,60,9,12,-3.236068,15.868175953255571,14.674435762297794,1.2228696468581495,0.9247714296542782,0.7562305860074634,2.6744357622977937,0.819215,SG_60_7_C15:C4
4ce82fccc8984c02,60,8,12,-4.236068,20.771711958449398,15.60183639048561,1.3001530325404675,0.7511097988309617,0.5777087619934335,3.6018363904856106,0.769437,SG_60_11_C10xS3
92b82ff6782f83d5,60,7,12,-3.854102,21.304951805317472,15.918192472949885,1.3265160394124904,0.747159281016392,0.5632493379780815,3.918192472949885,0.719458,SG_60_10_C6xD10
640531229b44ba06,60,10,10,-3.703678,16.216134091883948,14.763509523188125,1.4763509523188125,0.9104210312726231,0.6166697896883403,4.763509523188125,0.723824,SG_60_5_A5
8349c47fb5397051,61,14,10,-5.282823,16.711878909016587,13.649864433526385,1.3649864433526386,0.8167761690854433,0.5983767626873292,3.6498644335263855,0.86966,SG_61_1_C61
e4185859846d94ec,62,16,9,-6.788218,18.468733097076743,14.094782280768207,1.5660869200853564,0.7631699590157134,0.4873100906647751,5.094782280768207,0.837694,SG_62_2_C62
0666caf1d5935572,62,17,9,-6.830219,17.770444241406256,13.500506449116426,1.5000562721240474,0.7597168796523046,0.5064589200887524,4.5005064491164255,0.871005,SG_62_1_D62
1a99c1be9cfe743d,63,12,12,-3.875636,15.379860561176889,13.803321724641485,1.1502768103867904,0.8974932945416272,0.7802411440771699,1.803321724641485,0.919839,SG_63_1_C7:C9
d8f0c96f1d675a92,63,8,12,-2.71871,15.97941636633513,14.523288183466537,1.210274015288878,0.9088747580333214,0.7509661006944645,2.523288183466537,0.732797,SG_63_3_C3x(C7:C3)
a971505c1d077209,63,8,12,-3.493959,19.15087890952108,16.21328690216421,1.3511072418470176,0.8466079796527557,0.626603095173562,4.21328690216421,0.732797,SG_63_4_C21xC3
412da324ca5aa445,63,18,9,-6.963174,17.573084336150522,13.285784050069148,1.4761982277854608,0.7560302901829395,0.5121468620898623,4.285784050069148,0.889653,SG_63_2_C63
674b674c9d400526,64,5,20,-3.0,24.0,23.999984979772627,1.1999992489886313,0.9999993741571928,0.8333333333333334,3.999984979772627,0.970836,SG_64_260_C4xC2xC2xC2xC2
6b5c735ce7b8ce7a,64,4,16,-2.0,21.333333333333332,18.74516885496557,1.1715730534353481,0.8786797900765111,0.75,2.74516885496557,0.721348,SG_64_9_(C4:C4):C4
aa2251d947a929a1,64,5,16,-3.0,24.0,20.000010402839294,1.2500006501774559,0.8333337667849706,0.6666666666666666,4.000010402839294,0.776669,SG_64_23_((C4xC2):C2):C4
17bc09b7b2171ec0,64,6,16,-2.0,16.0,15.999999116694736,0.999999944793421,0.999999944793421,1.0,-8.833052635992544e-07,0.837166,SG_64_55_C4xC4xC4
eb49abf847fbd652,64,11,16,-5.0,20.0,15.999967699438606,0.9999979812149129,0.7999983849719303,0.8,-3.2300561393583394e-05,1.146839,SG_64_57_(C4xC4):C4
6e462d3f1e298137,64,14,16,-6.0,19.2,15.999966019000798,0.9999978761875499,0.8333315634896249,0.8333333333333334,-3.398099920204345e-05,1.326231,SG_64_64_(C4xC4):C4
5e4bc92ab50939e6,64,13,16,-5.0,17.77777777777778,15.99980696694308,0.9999879354339425,0.8999891418905482,0.8999999999999999,-0.0001930330569201999,1.267082,SG_64_63_(C4xC4):C4
28d2fd486248e576,64,6,16,-2.828427,20.504142810491608,20.504142229872627,1.2815088893670392,0.9999999716828455,0.7803301092798224,4.5041422298726275,0.837166,SG_64_56_C2x((C4xC2):C4)
52ce2aae659058ee,64,6,16,-2.828427,20.504142810491608,18.745152716045364,1.1715720447528353,0.9142129417111649,0.7803301092798224,2.7451527160453644,0.837166,SG_64_65_(C4xC4):C4
2893097f176ab0f1,64,9,16,-3.828427,19.099717213965516,16.00000997177982,1.0000006232362388,0.8377092599088733,0.8377087378184304,9.971779821427162e-06,1.024019,SG_64_72_(C2xQ8):C4
1fa4f36d6cf59758,64,12,16,-4.0,16.0,15.99981566232357,0.9999884788952231,0.9999884788952231,1.0,-0.00018433767642989096,1.207289,SG_64_79_(C2xC2xC2).(C2xC2xC2)
0fe359ce155c3fa4,64,9,12,-4.434143,21.12417234206901,16.40869920907827,1.3673916007565226,0.7767735910959302,0.5680695937185607,4.4086992090782715,0.768014,SG_64_1_C64
