graph_id,source,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,alpha_over_theta,theta_over_hoff,alpha_over_hoff,c_log
f5c0ecac7fd0653e,circulant_fast,53,14,8,-6.50659,16.816509717120205,12.48193363379213,1.5602417042240162,0.6409263367930217,0.7422428223072223,0.47572297311228173,0.800743
ef33527a51ca956a,cayley_tabu,53,12,9,-4.868188,15.295890939797445,12.86328920051991,1.4292543556133233,0.6996655256445791,0.8409637105251386,0.5883933165725868,0.820045
a2606b81e7429b4c,circulant_fast,53,8,12,-3.884941,17.32460203210096,15.140475019835126,1.2617062516529272,0.7925775105654959,0.8739291668449966,0.6926566034685853,0.871061
c5966976f5c65ece,circulant_fast,53,8,12,-4.023504,17.735737601950316,15.272291934297952,1.2726909945248293,0.7857366825899157,0.8611027224838131,0.6765999965335762,0.871061
9220f43326421ab9,circulant_fast,53,8,12,-4.310195,18.557003768015047,15.289758001445978,1.2741465001204981,0.7848391059469443,0.823934628272237,0.6466561170119104,0.871061
ab5b7440e9e88125,circulant_fast,54,6,12,-2.532089,16.025712577541096,15.01441645263755,1.2512013710531291,0.7992318607821742,0.9368954035578545,0.74879665674381,0.744148
499cc9647ece86fc,cayley_tabu_gap,54,11,9,-4.0,14.4,13.282721377493992,1.4758579308326658,0.6775719932851593,0.9224112067704161,0.625,0.764559
5b9963039513c5d2,circulant_fast,54,7,12,-4.064178,19.835690640551878,14.673739654193643,1.2228116378494702,0.8177874408839257,0.7397644942190621,0.6049701125841984,0.799397
6273906df596083f,circulant_fast,54,7,12,-3.411474,17.693901555149637,14.924289623507839,1.2436908019589865,0.804058370798321,0.8434708182924342,0.6781997719721413,0.799397
a2d63abdba5f7793,cayley_tabu_gap,54,11,10,-5.0,16.875,13.114685031198224,1.3114685031198223,0.7625040156291385,0.7771665203673022,0.5925925925925926,0.84951
03b7a38e621d1d61,cayley_tabu_gap,54,11,10,-5.0,16.875,12.63514651878055,1.263514651878055,0.7914431372154065,0.7487494233351437,0.5925925925925926,0.84951
d80a8cab4a47b0f6,sat_circulant,54,8,12,-4.092172,18.274408270077533,15.567123975003405,1.2972603312502837,0.7708552985939315,0.8518537916487819,0.6566560089197946,0.85493
04abf703d266b7f2,cayley_tabu_gap,54,14,9,-4.0,12.0,12.000002483093304,1.3333336092325894,0.7499998448067006,1.000000206924442,0.75,0.884154
799fe92938452a6c,cayley_tabu_gap,54,14,9,-5.0,14.210526315789474,11.739130513002554,1.3043478347780615,0.7666666615582283,0.8260869620261055,0.6333333333333333,0.884154
a4d0cf8ee51822fd,cayley_tabu_gap,54,14,9,-4.464102,13.0556854592766,11.884573004908816,1.3205081116565351,0.7572842538206994,0.9102986619874746,0.6893548429971658,0.884154
9dc3321c7471c31a,cayley_tabu_gap,54,17,9,-5.908327,13.927235192687796,11.6078033582852,1.2897559286983555,0.7753404948556567,0.8334607118848423,0.6462158407955415,1.000042
fd67022175063a96,circulant_fast,55,4,15,-2.203616,19.536812078632845,17.25893883386491,1.1505959222576607,0.8691148479283966,0.883406093297114,0.7677813524349402,0.786925
a838dd51a3ad9588,circulant_fast,55,8,12,-4.201921,18.94010418523444,15.731503402716719,1.3109586168930598,0.7628005850939641,0.8305922316404616,0.6335762402698454,0.839386
f3835377712524ce,cayley_tabu_gap,55,14,9,-4.172991,12.629429299777895,10.96082197100335,1.2178691078892612,0.8211063024113823,0.8678794354703036,0.7126212741978988,0.868079
617d95cf9c360be1,circulant_fast,55,8,13,-3.926004,18.10583159287889,15.590608649028878,1.1992775883868367,0.8338353102596643,0.8610821640007267,0.718000713378609,0.909335
f6daf5f563e6ddb9,cayley_tabu,55,14,10,-4.50324,13.385666510297657,12.339814453325342,1.2339814453325342,0.8103849565829729,0.9218677638377039,0.74706776777286,0.964532
cbe7c12d7a3b4d46,circulant_fast,56,4,14,-2.0,18.666666666666668,16.402020686015014,1.1715729061439295,0.853553368088173,0.8786796796079471,0.75,0.721348
b3ea866a80747ce1,cayley_tabu_gap,56,7,12,-4.405813,21.631559977355405,15.637421584786917,1.3031184653989099,0.7673899392515174,0.7228984687723243,0.554745012036209,0.770848
0d82ab8d5a378520,cayley_tabu_gap,56,10,10,-4.603875,17.654013061601802,13.399617927851684,1.3399617927851684,0.7462899355670857,0.7590125758429623,0.5664434463204521,0.775526
30750553c92cf8b0,circulant_fast,56,8,12,-4.870415,21.1914876093739,15.862814475671867,1.321901206305989,0.7564861846177359,0.7485465281189163,0.5662651070655317,0.824397
913a85ee1beb0eb6,circulant_fast,56,8,12,-4.405813,19.887896746468773,15.45088474126051,1.2875737284383757,0.7766545541534484,0.7768988816780696,0.6033820545719939,0.824397
16e860982da1a270,sat_circulant,56,4,16,-2.24698,20.142673739951142,18.022123271713767,1.1263827044821104,0.8877977227640238,0.8947234862851668,0.7943334736274594,0.824397
e8cf0111d46628bb,cayley_tabu_gap,56,7,13,-4.405813,21.631559977355405,15.547555466316778,1.1959658051012907,0.836144307583532,0.7187440703579606,0.6009737630392263,0.835085
9c540da3a40cc1bc,cayley_tabu_gap,56,14,9,-6.207751,17.20300571795446,12.933080433782807,1.4370089370869785,0.6958898961527283,0.7517919046137843,0.5231643904301482,0.852577
52a230b7e372fc9d,cayley_tabu_gap,56,7,14,-3.372581,18.208056027713834,15.634636989630323,1.1167597849735944,0.8954477170966939,0.8586659095201267,0.7688904284285537,0.899322
95febca9f287e6a4,cayley_tabu_gap,56,14,10,-6.207751,17.20300571795446,13.446401083371066,1.3446401083371067,0.7436934193764924,0.7816309140290121,0.5812937671446091,0.947308
1814d18bb343bf25,circulant_fast,57,6,12,-2.285142,15.721286853019537,15.721327896016938,1.3101106580014115,0.7632943018153224,1.000002610663986,0.7632962945202669,0.704982
127071637e5779ec,circulant_fast,57,8,12,-4.282106,19.872816762858097,15.72129145254869,1.3101076210457243,0.7632960712050532,0.7910952755289061,0.6038399157600931,0.809934
7ce55838b265532c,circulant_fast,57,8,12,-4.04409,19.139107230185093,15.721287626105289,1.3101073021754408,0.7632962569855876,0.8214222030853447,0.6269884930198988,0.809934
d34982850c0aa723,sat_circulant,57,6,15,-2.857842,18.390144461822644,17.909523674721918,1.1939682449814613,0.837543212898034,0.9738653065994952,0.8156542778192702,0.881227
16bbdc617cc1210e,polarity,57,7.859649,15,-3.139725,16.27041002515234,15.818860878098526,1.0545907252065685,0.9482351552106857,0.9722472177188056,0.921918991396749,1.012418
bc09be18ed7cd78b,blowup,57,18,12,-6.855427,15.721288513772064,15.7212900863104,1.3101075071925334,0.7632961375383066,1.0000001000260466,0.7632962138878016,1.311068
da611a80a065b5b6,circulant_fast,58,8,12,-3.67209,18.247050870923715,15.991090291865603,1.332590857655467,0.7504178752654656,0.8763657428799666,0.6576405187274259,0.79597
1140f9f577532c5f,circulant_fast,58,8,12,-3.50545,17.671286216532167,15.641247942051907,1.3034373285043255,0.767202210748011,0.8851222118409762,0.6790677177065663,0.79597
bb9f24f08f5bf012,circulant_fast,58,8,12,-4.088802,19.617371183678912,15.461008882509788,1.2884174068758156,0.7761459870561848,0.7881284774472179,0.611702755055359,0.79597
f48a87854d3e14d7,cayley_tabu,58,16,8,-7.616987,18.706249277268093,13.204625428119533,1.6505781785149416,0.6058483100144461,0.7058938022474578,0.42766456714129386,0.79597
823fbf4b30603f19,cayley_tabu_gap,58,13,10,-5.529859,17.30891864854449,13.715959840193257,1.3715959840193257,0.729077666930461,0.792421532430429,0.577736842089838,0.873849
1a244a87bca02ca0,cayley_tabu,58,16,9,-6.10626,16.020940674722908,12.831380932013982,1.425708992445998,0.7014054097283653,0.8009130794834498,0.5617647666718958,0.895466
f885037bc97790ed,sat_circulant,58,4,18,-2.21887,20.694187207643832,19.189697503527622,1.0660943057515346,0.9380033216621095,0.927298922686826,0.8698094696539385,0.895466
b2de4382b3d3865e,cayley_tabu,58,10,12,-4.366287,17.627703386407358,14.720405666303005,1.226700472191917,0.815194925467959,0.835072235085022,0.6807466484404965,0.89854
e94317cd1bd7d7b1,blowup,58,16,12,-7.010899,17.671284463940324,15.641248840906322,1.30343740340886,0.767202166659262,0.8851223504903419,0.679067785054729,1.193955
b18b41e2a0f86def,cayley_tabu,59,16,8,-6.678673,17.374989577212034,13.396274712193659,1.6745343390242073,0.5971809455891629,0.7710090790364207,0.46043193087679934,0.782479
edb3c18c7b19dba2,sat_circulant_optimal,59,10,12,-5.03319,19.753506075556817,15.800952253553435,1.3167460211294528,0.7594478995594302,0.7999062137685871,0.6074870938910899,0.883311
f1cd39e427851eea,circulant_fast,59,6,16,-2.895763,19.205774366965485,18.438688409616375,1.1524180256010235,0.8677406789766825,0.9600596183891174,0.8330827851190674,0.908112
08d69a0b2049ad0b,circulant_fast,59,6,16,-2.718633,18.397304600388615,17.72629313708795,1.1078933210679969,0.9026139800500026,0.9635266427405625,0.8696926178882761,0.908112
692c138737ed9185,circulant_fast,59,6,16,-2.806694,18.803304168397357,17.948032903222202,1.1217520564513876,0.8914625957214245,0.9545148417791057,0.8509142785070264,0.908112
92b82ff6782f83d5,cayley_tabu,60,7,12,-3.854102,21.304951805317472,15.918192472949885,1.3265160394124904,0.7538544354449696,0.747159281016392,0.5632493379780815,0.719458
640531229b44ba06,cayley_tabu_gap,60,10,10,-3.703678,16.216134091883948,14.763509523188125,1.4763509523188125,0.6773457208324093,0.9104210312726231,0.6166697896883403,0.723824
7a54d57075292176,circulant_fast,60,8,12,-4.236068,20.771711958449398,16.561719131122064,1.3801432609268387,0.7245624626884367,0.7973208546436242,0.5777087619934335,0.769437
cb42fd89dbc9f979,circulant_fast,60,8,12,-4.236068,20.771711958449398,15.471680466991248,1.289306705582604,0.7756106407188242,0.7448437807119584,0.5777087619934335,0.769437
8d87be1fac142f93,circulant_fast,60,8,12,-4.236068,20.771711958449398,15.828713602417956,1.319059466868163,0.7581159342074968,0.7620322116001249,0.5777087619934335,0.769437
80c088dc98df71dd,cayley_tabu,60,8,12,-3.618034,18.684920357437413,15.999531951868523,1.333294329322377,0.7500219403979856,0.8562804467882044,0.6422291222249431,0.769437
4ce82fccc8984c02,cayley_tabu_gap,60,8,12,-4.236068,20.771711958449398,15.60183639048561,1.3001530325404675,0.7691402280899382,0.7511097988309617,0.5777087619934335,0.769437
63cd5c340b147305,sat_circulant,60,5,15,-3.0,22.5,17.320508779468305,1.154700585297887,0.8660253685954634,0.7698003901985914,0.6666666666666666,0.776669
02a7d4df53c80b09,cayley_tabu_gap,60,5,15,-2.91259,22.08573930912634,18.710430386105948,1.2473620257403966,0.8016918740222432,0.8471724728895249,0.6791712874108612,0.776669
e151ce9bc97ad3bc,cayley_tabu_gap,60,9,12,-3.236068,15.868175953255571,14.674435762297794,1.2228696468581495,0.817748647674136,0.9247714296542782,0.7562305860074634,0.819215
374f102ff391c28e,cayley_tabu_gap,60,11,12,-3.888353,15.670046243530093,14.010591231962529,1.1675492693302107,0.8564949045565085,0.8941001841489316,0.7657922518865957,0.917471
ef51fa622e2fcf0d,alpha_targeted,60,14.833333,12,-6.893148,19.036165129548593,14.67076249047257,1.2225635408727142,0.8179533959324196,0.7706784633686596,0.6303790662843739,1.107808
ac901abd703f83ac,random_regular_switch,60,14.966667,12,-6.752862,18.654719446264238,14.671553730493004,1.2226294775410838,0.8179092835314019,0.7864794628916869,0.6432688540059014,1.107808
173861efa731f25d,random_regular_switch,60,14.966667,12,-6.46586,18.101066663767647,14.318384466605684,1.1931987055504736,0.8380833765141047,0.7910243485963375,0.6629443569764888,1.107808
be3cc40550b291d6,alpha_targeted,60,13.9,13,-6.620823,19.358355169283413,15.069062694631711,1.159158668817824,0.8626946654506384,0.7784268117232566,0.6715446579174019,1.1494
f480a3e336dcc662,alpha_targeted,60,13.866667,13,-6.396025,18.939314677437725,15.163260720850783,1.1664046708346756,0.8573353871126074,0.8006235166953887,0.6864028726174981,1.1494
cd9457f1f5e827e6,random_regular_switch,60,13.933333,13,-6.462333,19.01090064918694,15.1717345489051,1.1670565037619307,0.8568565418868452,0.7980544861536566,0.6838182072429054,1.1494
306c877214cbce07,sat_circulant_optimal,61,10,12,-5.37576,21.327164315780163,16.297038730552305,1.3580865608793589,0.7363300902944667,0.7641446602675621,0.5626627066928486,0.85435
8349c47fb5397051,cayley_tabu,61,14,10,-5.282823,16.711878909016587,13.649864433526385,1.3649864433526386,0.7326080085776018,0.8167761690854433,0.5983767626873292,0.86966
54ee1b31c15dd095,cayley,61,20,8,-4.785966,11.778597856545112,11.7786091317436,1.47232614146795,0.6791973407488182,1.00000095726152,0.679197990918297,0.875562
6bf6a0790c6e0523,circulant_fast,61,6,16,-2.781856,19.323160844359098,19.323166071300903,1.2076978794563065,0.8280216575772991,1.0000002705013868,0.8280218815583057,0.878338
36442bc2cfc8c165,circulant_fast,61,6,16,-2.839078,19.592966370474386,18.446643269068296,1.1529152043167685,0.8673664778257583,0.9414931317835802,0.8166195816122664,0.878338
e31a9972761ba806,circulant_fast,61,8,14,-4.05923,20.5330713486682,17.650980304492244,1.2607843074637317,0.7931570801445484,0.8596366322779619,0.6818268812428812,0.882961
9c7b12cf3b0de29e,cayley,61,10,14,-5.091474,20.57982633107939,20.579825995408708,1.469987571100622,0.6802778606156997,0.9999999836893336,0.6802778495199145,0.996741
a08f22769c20b154,sat_circulant_optimal,62,12,10,-5.205349,18.75763391954444,14.479836351370686,1.4479836351370685,0.6906155399369125,0.7719436477691081,0.5331162791049324,0.778896
e4185859846d94ec,cayley_tabu,62,16,9,-6.788218,18.468733097076743,14.094782280768207,1.5660869200853564,0.6385341625517804,0.7631699590157134,0.4873100906647751,0.837694
85c64e3d72500f65,circulant_fast,62,6,16,-2.73078,19.39212304055308,18.29528811992563,1.1434555074953519,0.8745421168073433,0.9434391521581348,0.8250772732073004,0.864171
42b33ac773505574,circulant_fast,62,6,16,-2.510882,18.291251600010433,18.291256031070468,1.1432035019419042,0.8747348991683008,1.000000242250237,0.8747351110730375,0.864171
6a6f090794a62224,circulant_fast,62,6,16,-2.843027,19.932956667439782,18.551804931773773,1.1594878082358608,0.8624497755793409,0.9307101420672779,0.8026907531553402,0.864171
0666caf1d5935572,cayley_tabu_gap,62,17,9,-6.830219,17.770444241406256,13.500506449116426,1.5000562721240474,0.6666416577719592,0.7597168796523046,0.5064589200887524,0.871005
af7b3f83f4bb2a91,cayley_tabu,62,18,9,-7.686921,18.553765241073464,13.270844398549919,1.4745382665055464,0.6781783984283181,0.715264218670372,0.4850767422709552,0.904002
a971505c1d077209,circulant_fast,63,8,12,-3.493959,19.15087890952108,16.21328690216421,1.3511072418470176,0.7401336985160113,0.8466079796527557,0.626603095173562,0.732797
d8f0c96f1d675a92,cayley_tabu_gap,63,8,12,-2.71871,15.97941636633513,14.523288183466537,1.210274015288878,0.8262591672360344,0.9088747580333214,0.7509661006944645,0.732797
ed91e5d32cd52670,circulant_fast,63,4,18,-2.24698,22.660507957445034,18.989236770083856,1.054957598337992,0.947905395985039,0.8379881336174994,0.7943334736274594,0.824397
412da324ca5aa445,cayley_tabu_gap,63,18,9,-6.963174,17.573084336150522,13.285784050069148,1.4761982277854608,0.6774157976738421,0.7560302901829395,0.5121468620898623,0.889653
7f1f71140e17ef2f,circulant_fast,63,8,15,-4.074403,21.258805839096144,18.30735616629918,1.220490411086612,0.8193427747700962,0.8611657825403776,0.7055899618036943,0.915997
1a99c1be9cfe743d,cayley_tabu_gap,63,12,12,-3.875636,15.379860561176889,13.803321724641485,1.1502768103867904,0.869355959339684,0.8974932945416272,0.7802411440771699,0.919839
aa8a488def8a04e2,blowup,63,24,12,-10.481878,19.150880181178064,16.21326089924164,1.3511050749368032,0.7401348855467619,0.846606565643725,0.6266030535658556,1.438436
ac2c70ad899ed0b2,mattheus_verstraete,63,16.063492,17,-8.534002,21.85759760730097,17.460798951403664,1.0271058206708037,0.9736095150808308,0.7988434623561435,0.7777615960100567,1.920552
5a877ef7eb6d71b2,mattheus_verstraete,63,15.746032,18,-8.665222,22.363004620737634,18.363977442990333,1.0202209690550186,0.9801798143065534,0.8211766600433053,0.8049007861541227,2.033526
c01a4327b0db18dc,mattheus_verstraete,63,15.174603,18,-8.498018,22.61579459241121,18.54188528607606,1.0301047381153365,0.9707750707268702,0.8198644186615419,0.7959039390126027,2.219053
6b5c735ce7b8ce7a,circulant_fast,64,4,16,-2.0,21.333333333333332,18.74516885496557,1.1715730534353481,0.8535532607785297,0.8786797900765111,0.75,0.721348
0fe359ce155c3fa4,cayley_tabu_gap,64,9,12,-4.434143,21.12417234206901,16.40869920907827,1.3673916007565226,0.7313193963212443,0.7767735910959302,0.5680695937185607,0.768014
aa2251d947a929a1,cayley_tabu_gap,64,5,16,-3.0,24.0,20.000010402839294,1.2500006501774559,0.7999995838866447,0.8333337667849706,0.6666666666666666,0.776669
ada76b4fece19f2b,circulant_fast,64,6,16,-3.961571,25.45186336572816,18.745182525599926,1.1715739078499954,0.8535526382924847,0.7364954878251069,0.6286376667236305,0.837166
8d4a85b0be41a187,circulant_fast,64,6,16,-2.814807,20.436936168880386,18.70765952378835,1.169228720236772,0.8552646566853894,0.9153847410980698,0.7828962163302847,0.837166
ea07256e9ec94dd9,sat_circulant,64,6,16,-2.686972,19.795874557901186,18.931171094021558,1.1831981933763474,0.8451669429501264,0.9563190067026114,0.8082492113799474,0.837166
17bc09b7b2171ec0,cayley_tabu_gap,64,6,16,-2.0,16.0,15.999999116694736,0.999999944793421,1.000000055206582,0.999999944793421,1.0,0.837166
28d2fd486248e576,cayley_tabu_gap,64,6,16,-2.828427,20.504142810491608,20.504142229872627,1.2815088893670392,0.7803301313765513,0.9999999716828455,0.7803301092798224,0.837166
52ce2aae659058ee,cayley_tabu_gap,64,6,16,-2.828427,20.504142810491608,18.745152716045364,1.1715720447528353,0.8535539956580036,0.9142129417111649,0.7803301092798224,0.837166
75c4cbf2d474866c,cayley_tabu_gap,64,14,11,-3.464102,12.694756821736382,12.694755568672672,1.154068688061152,0.8664995509756104,0.999999901292815,0.866499465445879,0.911784
a4e1e26050d2eed0,cayley_tabu_gap,64,13,12,-4.656854,16.879488044699244,14.489580361657818,1.2074650301381515,0.8281813344818653,0.8584134970970319,0.7109220355630647,0.950311
674b674c9d400526,cayley_tabu_gap,64,5,20,-3.0,24.0,23.999984979772627,1.1999992489886313,0.8333338548693324,0.9999993741571928,0.8333333333333334,0.970836
2ef20ec72ec52397,cayley_tabu_gap,64,14,12,-5.656854,18.41793483331565,13.999993594899719,1.16666613290831,0.8571432492920333,0.7601283054588482,0.6515388456198444,0.994673
f51d4a1bc0ab4002,cayley_tabu_gap,64,14,12,-5.464102,17.966537988754887,14.086024423638083,1.1738353686365068,0.85190822045307,0.7840143956756952,0.6679083086296705,0.994673
2893097f176ab0f1,cayley_tabu_gap,64,9,16,-3.828427,19.099717213965516,16.00000997177982,1.0000006232362388,0.9999993767641496,0.8377092599088733,0.8377087378184304,1.024019
eb49abf847fbd652,cayley_tabu_gap,64,11,16,-5.0,20.0,15.999967699438606,0.9999979812149129,1.0000020187891625,0.7999983849719303,0.8,1.146839
1fa4f36d6cf59758,cayley_tabu_gap,64,12,16,-4.0,16.0,15.99981566232357,0.9999884788952231,1.0000115212375142,0.9999884788952231,1.0,1.207289
5e4bc92ab50939e6,cayley_tabu_gap,64,13,16,-5.0,17.77777777777778,15.99980696694308,0.9999879354339425,1.000012064711613,0.8999891418905482,0.8999999999999999,1.267082
6e462d3f1e298137,cayley_tabu_gap,64,14,16,-6.0,19.2,15.999966019000798,0.9999978761875499,1.0000021238169607,0.8333315634896249,0.8333333333333334,1.326231
5c8b94aefa817a4e,circulant_fast,65,6,15,-3.197832,22.598703694522797,18.02775658767363,1.2018504391782419,0.8320502846292123,0.7977341015380002,0.663754886243122,0.772769
7561542ba3c1b970,circulant_fast,65,6,15,-2.302776,18.02775842682014,18.02775710760077,1.2018504738400513,0.8320502606325763,0.9999999268228841,0.8320501997455378,0.772769
f1a38ddde5088e75,circulant_fast,65,4,20,-2.206231,23.106618976960412,21.00562110781166,1.050281055390583,0.9521260950747281,0.9090737649136962,0.8655528539221589,0.887812
f2f3415534fbfa30,circulant_fast,66,8,12,-3.707599,20.90108603822184,17.012794141910547,1.4177328451592122,0.7053515078066062,0.8139669924710721,0.5741328454442791,0.699489
0473e71c34f0f198,circulant_fast,66,4,18,-2.203616,23.444174494359416,20.710723199854158,1.150595733325231,0.8691149906405371,0.8834059482383175,0.7677813524349401,0.786925
7c115eb35655e2cf,circulant_fast,66,6,16,-2.786664,20.93170104148742,19.639837334719893,1.2274898334199933,0.8146706985049577,0.9382819530908165,0.7643908141190914,0.811797
711f017959a80cec,sat_circulant,66,3,22,-2.0,26.4,21.999999838949165,0.9999999926795075,1.0000000073204927,0.833333327232923,0.8333333333333334,0.910239
166c02c659ac339a,cayley,67,22,8,-5.315664,13.038287775102228,13.038286776677486,1.6297858470846858,0.6135775456565483,0.9999999234236305,0.6135774986710074,0.849832
86d7d0ebdf1ed8d2,cayley_tabu,67,12,12,-5.577955,21.26089098532793,16.893240099687475,1.4077700083072895,0.7103433047294462,0.7945687747209392,0.5644166092700988,0.864923
44b224ae1f2bcf25,sat_circulant_optimal,67,12,12,-5.904301,22.094588724798584,17.221067456928978,1.4350889547440815,0.696820916009579,0.7794246668914163,0.5431194103437376,0.864923
ddeda87a388aabc9,circulant_fast,67,6,18,-2.888875,21.77492933582709,21.144990369593373,1.1747216871996318,0.8512654621911823,0.9710704472782259,0.826638733122497,0.899641
0d971c5b119d3d90,circulant_fast,67,6,18,-2.819085,21.41703986297898,20.379376687567927,1.1321875937537738,0.8832458556487931,0.9515496454201995,0.8404522807614697,0.899641
80e53914fa761001,circulant_fast,67,6,18,-2.732075,20.962832431008668,20.15310341143772,1.1196168561909845,0.8931626872804244,0.9613731101350035,0.8586625905273191,0.899641
94f6b42ab969fe92,cayley_tabu_gap,67,10,15,-4.623378,21.182952803381,18.045860949165718,1.2030573966110478,0.8312155370283659,0.8519048839255984,0.708116575589304,0.972301
a91760afebfd2a58,circulant_fast,68,8,12,-2.561553,16.49242341538219,16.49241483116738,1.3743679025972817,0.7276072135490061,0.9999994795055527,0.7276068348334916,0.678915
9354e51f3459afcb,cayley_tabu_gap,68,9,12,-3.561553,19.279909418843356,16.492422561145997,1.3743685467621665,0.7276068725203804,0.8554201268719142,0.6224095632042604,0.722837
eb112e3eecf8dfca,cayley_tabu_gap,68,10,12,-4.261987,20.320809155133855,17.288865394944636,1.440738782912053,0.6940883467985626,0.8507961106744006,0.5905276659206415,0.766402
85c0062078cd3489,circulant_fast,68,6,16,-3.481844,24.97039521004564,20.108940494723107,1.2568087809201942,0.7956659876833712,0.8053112626200342,0.6407587811651122,0.787921
97ee859f2e3a6269,circulant_fast,68,6,16,-2.721167,21.217270119927758,18.678585210721153,1.167411575670072,0.8565959262704921,0.8803481835854928,0.7541026677589604,0.787921
2f3a125b4b4b38a7,sat_circulant,68,4,20,-2.24776,24.464396839827394,22.15075140875856,1.107537570437928,0.9029039074535351,0.9054280615942969,0.8175145347315707,0.848644
76538c920c7c9a9e,circulant_fast,69,8,15,-4.960305,26.408409755788927,18.867012219013162,1.2578008146008774,0.7950384420106436,0.7144319704777895,0.5680008807312559,0.836345
57ac28168f449c64,circulant_fast,69,8,15,-3.648692,21.61270535782043,18.867011294158914,1.2578007529439277,0.795038480983148,0.8729592608512564,0.6940362047073546,0.836345
810448cc2e287ab0,circulant_fast,69,8,15,-4.078642,23.29949823829533,18.469340680189944,1.2312893786793295,0.8121567661637684,0.7926926361801868,0.6437906879619331,0.836345
50729ba089006673,sat_circulant,69,4,21,-2.221182,24.635440339150982,22.723269768721423,1.0820604651772106,0.9241627729520906,0.9223813114722081,0.8524304705293418,0.878162
91d413c234a5965d,cayley_tabu,69,18,10,-8.364187,21.89063910827214,14.840142074345714,1.4840142074345715,0.6738479961918349,0.6779218277248859,0.45681626518712065,0.902547
95abefacffdcd552,cayley_tabu,69,10,15,-4.81379,22.42177795148979,18.570008928739757,1.2380005952493172,0.8077540542689425,0.8282130422001567,0.6689924426355913,0.944118
9cd0e021a7e136b8,circulant_fast,70,4,20,-2.24698,25.17834217493893,21.099162149093566,1.0549581074546783,0.9479049385313726,0.8379885380259251,0.7943334736274593,0.824397
58615ca1a25f3ed5,circulant_fast,70,4,20,-2.24698,25.17834217493893,22.527654970690005,1.1263827485345002,0.8877976880426013,0.8947235212774546,0.7943334736274593,0.824397
228ec1f9b7f46181,circulant_fast,70,6,18,-2.809558,22.324509356769095,21.282255905267263,1.1823475502926257,0.8457750005508148,0.9533134890068342,0.8062887166898544,0.861085
a28906d0414b2ac4,cayley_tabu,70,10,14,-4.250158,20.877737636312524,18.18266303140429,1.2987616451003063,0.7699642222825018,0.8709115589123647,0.6705707411348002,0.868589
d5b2d5254737ed16,cayley_tabu,70,10,14,-4.603875,22.067516327002252,17.58304777158237,1.255931983684455,0.7962214618234006,0.7967841741241809,0.6344166598789063,0.868589
fea06412077acb6c,cayley_tabu,70,10,14,-4.25467,20.893286200241747,17.93699382325973,1.2812138445185521,0.78050983001653,0.8585051509538116,0.670071709439275,0.868589
5e7891a832ed3f06,cayley_tabu_gap,70,10,14,-4.393318,21.36632151113454,18.187177909646095,1.2990841364032926,0.769773082418394,0.8512077242761834,0.6552367936944242,0.868589
28774d4027b1e86d,cayley_tabu_gap,70,11,14,-3.890477,18.28909779048717,17.010747325986998,1.2150533804276427,0.8230091089891427,0.9301031423668646,0.765483358467355,0.917471
c4fa90007cfce7a3,cayley_tabu_gap,70,15,12,-6.080649,20.191286805259175,15.904838456135565,1.3254032046779638,0.7544873865330455,0.787708015320394,0.5943157618302163,0.94955
497679a2ad9b352e,random_regular_switch,70,15.828571,14,-7.07763,21.628820073656037,16.776196302388932,1.1982997358849237,0.8345157476493285,0.7756408461145038,0.6472845006026029,1.154156
3b3833e4b93b0123,random_regular_switch,70,15.914286,14,-6.968013,21.316079734820352,16.730089805019162,1.1950064146442259,0.8368155917369844,0.7848577230498035,0.6567811799432636,1.154156
dfb36c36f6d76c44,random_regular_switch,70,15.942857,14,-7.158713,21.69159541970524,16.805116960650494,1.200365497189321,0.8330795931251934,0.7747294118063932,0.6454112631697905,1.154156
7de3a7a568b085dd,alpha_targeted,70,16.942857,14,-7.37981,21.23890032289633,16.38838856700441,1.1705991833574578,0.8542633671858944,0.7716213324536917,0.659167837654357,1.200051
f785985b109a48cc,alpha_targeted,70,15.942857,15,-6.992186,21.340837250664848,16.686013143028738,1.112400876201916,0.8989565015575252,0.7818818421713472,0.7028777654697073,1.236596
8131dd24a64e8e74,alpha_targeted,70,15.942857,15,-6.942867,21.235976191970153,16.815295232141384,1.121019682142759,0.8920449978974165,0.791830574687669,0.7063485033323719,1.236596
a303322b3821ca1c,sat_circulant_optimal,71,12,13,-4.717127,20.034304758227893,17.71281969881238,1.3625245922163367,0.7339317071505918,0.884124501077977,0.6488870044098249,0.884212
e017b214e5ce21b2,cayley_tabu,71,10,15,-4.151788,20.829661100067355,18.962693483284163,1.2641795655522776,0.7910268661581582,0.9103697555224671,0.7201269347561058,0.917524
6c371dc77a3c5ac2,circulant_fast,71,8,17,-4.58939,25.882643241650307,20.66941434234444,1.2158479024908493,0.8224712959173166,0.7985820516616808,0.6568108149264921,0.921157
0f1fb2c49796ee19,circulant_fast,71,8,17,-4.06859,23.935678484396277,20.669419827838233,1.215848225166955,0.8224710776402083,0.8635401683437833,0.7102368128433183,0.921157
71c5b8f83c39ea91,circulant_fast,71,8,17,-3.955347,23.489877541822917,20.06672865606574,1.1803958032979849,0.8471734626690766,0.8542713183726744,0.7237159908446558,0.921157
aa70c827124a1c41,cayley_tabu_gap,71,10,16,-4.536399,22.157091931777604,19.44145061904981,1.2150906636906131,0.8229838561697815,0.8774369253379758,0.722116424360404,0.978692
